Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Depth_m,Bleaching_Level,Percent_Bleaching,Temperature_Mean,Temperature_Maximum,Temperature_Kelvin,Windspeed,SSTA_Maximum,SSTA_DHW,Date,Year,Month
-23.4411,151.9105,Pacific,Central Indo-Pacific,94.8,Sheltered,2.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-25,2015,11
-23.4343,151.9334,Pacific,Central Indo-Pacific,1739.41,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-25,2015,11
-23.4343,151.9334,Pacific,Central Indo-Pacific,1739.41,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-25,2015,11
-23.434,151.9177,Pacific,Central Indo-Pacific,847.35,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-28,2015,11
-23.434,151.9177,Pacific,Central Indo-Pacific,847.35,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-28,2015,11
-23.4337,151.9249,Pacific,Central Indo-Pacific,1152.07,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-25,2015,11
-23.4337,151.9249,Pacific,Central Indo-Pacific,1152.07,Exposed,6.0,0,1.0,297.35,302.86,298.76,7.0,2.9,1.1,2015-11-25,2015,11
-12.0947,96.8433,Indian,Central Indo-Pacific,1357.41,Sheltered,10.0,0,1.0,300.34,305.77,299.63,7.0,4.39,0.0,2004-11-21,2004,11
-12.0947,96.8433,Indian,Central Indo-Pacific,1357.41,Sheltered,10.0,0,1.0,300.34,305.77,299.63,7.0,4.39,0.0,2004-11-21,2004,11
-12.0877,96.8372,Indian,Central Indo-Pacific,807.14,Exposed,10.0,0,1.0,300.34,305.77,301.5,7.0,4.39,1.31,2003-04-17,2003,4
-12.0877,96.8372,Indian,Central Indo-Pacific,807.14,Exposed,10.0,0,1.0,300.34,305.77,301.5,7.0,4.39,1.31,2003-04-17,2003,4
-12.0877,96.8372,Indian,Central Indo-Pacific,807.14,Exposed,10.0,0,1.0,300.34,305.77,302.27,5.0,4.39,0.0,2005-03-19,2005,3
-12.0877,96.8372,Indian,Central Indo-Pacific,807.14,Exposed,10.0,0,1.0,300.34,305.77,302.27,5.0,4.39,0.0,2005-03-19,2005,3
-12.0838,96.7533,Indian,Central Indo-Pacific,8617.36,Exposed,10.0,0,1.0,300.34,304.91,301.25,7.0,3.53,1.07,2003-04-10,2003,4
-12.0838,96.7533,Indian,Central Indo-Pacific,8617.36,Exposed,10.0,0,1.0,300.34,304.91,301.25,7.0,3.53,1.07,2003-04-10,2003,4
-23.4334,151.9248,Pacific,Central Indo-Pacific,1203.04,Exposed,6.5,0,1.0,297.35,302.86,297.46,6.0,2.9,6.52,2013-11-03,2013,11
-23.4334,151.9248,Pacific,Central Indo-Pacific,1203.04,Exposed,6.5,0,1.0,297.35,302.86,297.46,6.0,2.9,6.52,2013-11-03,2013,11
-22.1483,113.8675,Indian,Central Indo-Pacific,123.94,Exposed,1.0,0,1.0,298.48,304.92,298.1,8.0,4.42,3.2,2013-06-12,2013,6
-22.1483,113.8675,Indian,Central Indo-Pacific,123.94,Exposed,1.0,0,1.0,298.48,304.92,298.1,8.0,4.42,3.2,2013-06-12,2013,6
-22.131,113.8774,Indian,Central Indo-Pacific,25.82,Exposed,1.0,0,1.0,298.48,304.92,298.1,8.0,4.42,3.2,2013-06-16,2013,6
-22.131,113.8774,Indian,Central Indo-Pacific,25.82,Exposed,1.0,0,1.0,298.48,304.92,298.1,8.0,4.42,3.2,2013-06-16,2013,6
-20.0391,148.8748,Pacific,Central Indo-Pacific,664.67,Sheltered,5.0,0,1.0,298.69,304.3,299.6,7.0,3.29,0.0,2005-04-17,2005,4
-20.0391,148.8748,Pacific,Central Indo-Pacific,664.67,Sheltered,5.0,0,1.0,298.69,304.3,299.6,7.0,3.29,0.0,2005-04-17,2005,4
-18.8263,147.6273,Pacific,Central Indo-Pacific,58349.93,Sheltered,5.0,0,1.0,299.16,304.44,301.41,6.0,2.77,0.0,2005-02-27,2005,2
-18.8263,147.6273,Pacific,Central Indo-Pacific,58349.93,Sheltered,5.0,0,1.0,299.16,304.44,301.41,6.0,2.77,0.0,2005-02-27,2005,2
-18.6896,146.6919,Pacific,Central Indo-Pacific,5407.69,Exposed,4.0,0,1.0,299.23,305.11,298.26,6.0,3.0,0.0,2006-04-19,2006,4
-18.6896,146.6919,Pacific,Central Indo-Pacific,5407.69,Exposed,4.0,0,1.0,299.23,305.11,298.26,6.0,3.0,0.0,2006-04-19,2006,4
-18.6714,146.5085,Pacific,Central Indo-Pacific,353.94,Sheltered,4.0,0,1.0,299.22,305.92,300.58,8.0,3.67,0.0,2006-04-15,2006,4
-18.6714,146.5085,Pacific,Central Indo-Pacific,353.94,Sheltered,4.0,0,1.0,299.22,305.92,300.58,8.0,3.67,0.0,2006-04-15,2006,4
-18.6701,146.5076,Pacific,Central Indo-Pacific,452.64,Sheltered,3.5,0,1.0,299.22,305.92,300.58,8.0,3.67,0.0,2006-04-15,2006,4
-18.6701,146.5076,Pacific,Central Indo-Pacific,452.64,Sheltered,3.5,0,1.0,299.22,305.92,300.58,8.0,3.67,0.0,2006-04-15,2006,4
-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,Sheltered,3.0,0,1.0,299.26,305.4,298.35,5.0,3.15,1.16,2005-09-23,2005,9
-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,Sheltered,3.0,0,1.0,299.26,305.4,298.35,5.0,3.15,1.16,2005-09-23,2005,9
-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,Sheltered,5.0,0,1.0,299.26,305.4,300.7,8.0,3.15,1.25,2006-04-17,2006,4
-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,Sheltered,5.0,0,1.0,299.26,305.4,300.7,8.0,3.15,1.25,2006-04-17,2006,4
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,3.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,3.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-18.5511,146.488,Pacific,Central Indo-Pacific,156.56,Sheltered,8.0,0,1.0,299.25,305.39,298.09,5.0,3.22,0.0,2005-09-22,2005,9
-16.7958,146.1794,Pacific,Central Indo-Pacific,26256.47,Sheltered,5.0,0,1.0,299.59,306.1,300.92,6.0,4.58,5.99,2009-04-18,2009,4
-16.7958,146.1794,Pacific,Central Indo-Pacific,26256.47,Sheltered,5.0,0,1.0,299.59,306.1,300.92,6.0,4.58,5.99,2009-04-18,2009,4
-16.0165,145.8072,Pacific,Central Indo-Pacific,36064.34,Sheltered,5.0,0,1.0,299.58,305.32,301.54,7.0,4.11,2.83,2009-02-28,2009,2
-16.0165,145.8072,Pacific,Central Indo-Pacific,36064.34,Sheltered,5.0,0,1.0,299.58,305.32,301.54,7.0,4.11,2.83,2009-02-28,2009,2
-12.0972,96.8483,Indian,Central Indo-Pacific,1699.62,Sheltered,10.0,0,1.0,300.34,305.77,302.33,3.0,4.39,0.0,2005-03-06,2005,3
-12.0972,96.8483,Indian,Central Indo-Pacific,1699.62,Sheltered,10.0,0,1.0,300.34,305.77,302.33,3.0,4.39,0.0,2005-03-06,2005,3
16.0952,-88.2917,Atlantic,Tropical Atlantic,1893.94,Sheltered,3.0,0,1.0,301.54,305.82,300.56,4.0,3.03,3.56,2007-02-13,2007,2
16.0952,-88.2917,Atlantic,Tropical Atlantic,1893.94,Sheltered,3.0,0,1.0,301.54,305.82,300.56,4.0,3.03,3.56,2007-02-13,2007,2
16.1182,-88.2775,Atlantic,Tropical Atlantic,1195.05,Sheltered,6.7,0,1.0,301.52,305.94,303.45,5.0,3.04,0.0,2006-09-21,2006,9
16.1182,-88.2775,Atlantic,Tropical Atlantic,1195.05,Sheltered,6.7,0,1.0,301.52,305.94,303.45,5.0,3.04,0.0,2006-09-21,2006,9
16.1411,-88.2441,Atlantic,Tropical Atlantic,951.61,Exposed,12.0,0,1.0,301.49,305.6,302.58,6.0,3.01,2.31,2007-04-04,2007,4
16.1411,-88.2441,Atlantic,Tropical Atlantic,951.61,Exposed,12.0,0,1.0,301.49,305.6,302.58,6.0,3.01,2.31,2007-04-04,2007,4
16.1701,-88.3397,Atlantic,Tropical Atlantic,364.56,Sheltered,4.5,0,1.0,301.52,305.75,304.23,3.0,3.03,3.34,2007-09-26,2007,9
16.1701,-88.3397,Atlantic,Tropical Atlantic,364.56,Sheltered,4.5,0,1.0,301.52,305.75,304.23,3.0,3.03,3.34,2007-09-26,2007,9
16.1892,-88.2351,Atlantic,Tropical Atlantic,233.31,Sheltered,5.0,0,1.0,301.45,306.04,299.8,9.0,3.26,3.61,2007-03-15,2007,3
16.1892,-88.2351,Atlantic,Tropical Atlantic,233.31,Sheltered,5.0,0,1.0,301.45,306.04,299.8,9.0,3.26,3.61,2007-03-15,2007,3
17.8256,-87.9838,Atlantic,Tropical Atlantic,4958.78,Exposed,16.7,0,1.0,301.06,305.6,301.88,4.0,3.43,1.41,2007-05-27,2007,5
17.8256,-87.9838,Atlantic,Tropical Atlantic,4958.78,Exposed,16.7,0,1.0,301.06,305.6,301.88,4.0,3.43,1.41,2007-05-27,2007,5
-3.8532,-32.4451,Atlantic,Tropical Atlantic,162.89,Sheltered,16.0,0,1.0,300.18,304.34,300.38,7.0,3.02,1.09,2005-07-09,2005,7
-3.8532,-32.4451,Atlantic,Tropical Atlantic,162.89,Sheltered,16.0,0,1.0,300.18,304.34,300.38,7.0,3.02,1.09,2005-07-09,2005,7
-17.9637,-38.6996,Atlantic,Tropical Atlantic,50.35,Sheltered,4.0,0,1.0,298.91,302.77,298.5,4.0,2.63,2.77,2009-06-11,2009,6
-17.9637,-38.6996,Atlantic,Tropical Atlantic,50.35,Sheltered,4.0,0,1.0,298.91,302.77,298.5,4.0,2.63,2.77,2009-06-11,2009,6
-16.3903,-38.9769,Atlantic,Tropical Atlantic,3818.01,Exposed,5.0,0,1.0,298.98,302.54,300.65,3.0,2.61,0.0,2008-03-08,2008,3
-16.3903,-38.9769,Atlantic,Tropical Atlantic,3818.01,Exposed,5.0,0,1.0,298.98,302.54,300.65,3.0,2.61,0.0,2008-03-08,2008,3
-9.0409,-35.1941,Atlantic,Tropical Atlantic,3804.73,Exposed,3.0,0,1.0,300.35,305.89,302.04,6.0,3.97,3.53,2010-01-21,2010,1
-9.0409,-35.1941,Atlantic,Tropical Atlantic,3804.73,Exposed,3.0,0,1.0,300.35,305.89,302.04,6.0,3.97,3.53,2010-01-21,2010,1
10.7304,103.3281,Pacific,Central Indo-Pacific,2674.72,Sheltered,4.0,0,1.0,302.36,306.85,303.96,3.0,3.16,0.0,2013-04-19,2013,4
10.7304,103.3281,Pacific,Central Indo-Pacific,2674.72,Sheltered,4.0,0,1.0,302.36,306.85,303.96,3.0,3.16,0.0,2013-04-19,2013,4
11.3154,-74.191,Atlantic,Tropical Atlantic,18.58,Exposed,12.0,0,1.0,299.83,304.7,298.57,6.0,3.61,6.72,2005-12-16,2005,12
11.3154,-74.191,Atlantic,Tropical Atlantic,18.58,Exposed,12.0,0,1.0,299.83,304.7,298.57,6.0,3.61,6.72,2005-12-16,2005,12
21.8099,-84.5129,Atlantic,Tropical Atlantic,496.64,Sheltered,8.0,0,1.0,301.06,305.77,300.39,8.0,2.79,0.0,2004-05-07,2004,5
21.8099,-84.5129,Atlantic,Tropical Atlantic,496.64,Sheltered,8.0,0,1.0,301.06,305.77,300.39,8.0,2.79,0.0,2004-05-07,2004,5
23.1275,-82.425,Atlantic,Tropical Atlantic,200.86,Exposed,10.0,0,1.0,300.6,304.66,301.04,5.0,2.17,0.0,2004-06-06,2004,6
23.1275,-82.425,Atlantic,Tropical Atlantic,200.86,Exposed,10.0,0,1.0,300.6,304.66,301.04,5.0,2.17,0.0,2004-06-06,2004,6
18.3647,-69.0242,Atlantic,Tropical Atlantic,367.57,Sheltered,10.0,0,1.0,300.61,303.7,302.36,5.0,2.35,9.49,2005-08-14,2005,8
18.3647,-69.0242,Atlantic,Tropical Atlantic,367.57,Sheltered,10.0,0,1.0,300.61,303.7,302.36,5.0,2.35,9.49,2005-08-14,2005,8
-8.2385,125.6115,Pacific,Central Indo-Pacific,402.5,Sheltered,13.0,0,1.0,301.72,306.67,301.25,7.0,4.33,0.0,2017-06-17,2017,6
-8.2385,125.6115,Pacific,Central Indo-Pacific,402.5,Sheltered,13.0,0,1.0,301.72,306.67,301.25,7.0,4.33,0.0,2017-06-17,2017,6
28.3535,34.4332,Red Sea,Western Indo-Pacific,36.77,Sheltered,9.5,0,1.0,297.25,302.73,300.76,7.0,4.58,4.98,2006-07-24,2006,7
28.3535,34.4332,Red Sea,Western Indo-Pacific,36.77,Sheltered,9.5,0,1.0,297.25,302.73,300.76,7.0,4.58,4.98,2006-07-24,2006,7
28.4359,34.4336,Red Sea,Western Indo-Pacific,92.39,Sheltered,9.3,0,1.0,297.18,302.98,300.72,5.0,4.48,2.84,2006-07-29,2006,7
28.4359,34.4336,Red Sea,Western Indo-Pacific,92.39,Sheltered,9.3,0,1.0,297.18,302.98,300.72,5.0,4.48,2.84,2006-07-29,2006,7
-16.8335,179.265,Pacific,Central Indo-Pacific,2227.71,Exposed,8.0,0,1.0,300.2,304.36,301.88,4.0,2.95,1.64,2006-02-27,2006,2
-16.8335,179.265,Pacific,Central Indo-Pacific,2227.71,Exposed,8.0,0,1.0,300.2,304.36,301.88,4.0,2.95,1.64,2006-02-27,2006,2
-19.0383,178.4569,Pacific,Central Indo-Pacific,397.14,Sheltered,5.0,0,1.0,299.41,303.6,298.01,6.0,3.63,8.07,2011-08-12,2011,8
-19.0383,178.4569,Pacific,Central Indo-Pacific,397.14,Sheltered,5.0,0,1.0,299.41,303.6,298.01,6.0,3.63,8.07,2011-08-12,2011,8
-18.4078,178.0895,Pacific,Central Indo-Pacific,148.9,Sheltered,5.0,0,1.0,299.85,304.01,298.98,4.0,2.72,0.0,2004-07-14,2004,7
-18.4078,178.0895,Pacific,Central Indo-Pacific,148.9,Sheltered,5.0,0,1.0,299.85,304.01,298.98,4.0,2.72,0.0,2004-07-14,2004,7
-17.8453,177.19,Pacific,Central Indo-Pacific,689.01,Sheltered,5.0,0,1.0,300.68,304.32,298.04,5.0,2.73,0.0,2003-08-14,2003,8
-17.8453,177.19,Pacific,Central Indo-Pacific,689.01,Sheltered,5.0,0,1.0,300.68,304.32,298.04,5.0,2.73,0.0,2003-08-14,2003,8
-17.7942,177.2022,Pacific,Central Indo-Pacific,1511.78,Sheltered,6.5,0,1.0,300.72,304.5,303.16,3.0,2.77,1.47,2018-01-12,2018,1
-17.7942,177.2022,Pacific,Central Indo-Pacific,1511.78,Sheltered,6.5,0,1.0,300.72,304.5,303.16,3.0,2.77,1.47,2018-01-12,2018,1
-17.7394,177.1361,Pacific,Central Indo-Pacific,156.96,Sheltered,3.0,0,1.0,300.79,304.66,299.69,8.0,2.93,1.74,2003-06-24,2003,6
-17.7394,177.1361,Pacific,Central Indo-Pacific,156.96,Sheltered,3.0,0,1.0,300.79,304.66,299.69,8.0,2.93,1.74,2003-06-24,2003,6
-17.5632,177.3084,Pacific,Central Indo-Pacific,6916.92,Sheltered,10.0,0,1.0,301.0,304.83,303.29,4.0,2.45,4.66,2008-11-22,2008,11
-17.5632,177.3084,Pacific,Central Indo-Pacific,6916.92,Sheltered,10.0,0,1.0,301.0,304.83,303.29,4.0,2.45,4.66,2008-11-22,2008,11
-17.2927,178.2162,Pacific,Central Indo-Pacific,125.11,Sheltered,5.0,0,1.0,300.16,304.5,299.01,7.0,3.18,2.25,2003-07-30,2003,7
-17.2927,178.2162,Pacific,Central Indo-Pacific,125.11,Sheltered,5.0,0,1.0,300.16,304.5,299.01,7.0,3.18,2.25,2003-07-30,2003,7
-17.2927,178.2162,Pacific,Central Indo-Pacific,125.11,Sheltered,1.5,0,1.0,300.16,304.5,299.01,7.0,3.18,2.25,2003-07-30,2003,7
-17.2927,178.2162,Pacific,Central Indo-Pacific,125.11,Sheltered,1.5,0,1.0,300.16,304.5,299.01,7.0,3.18,2.25,2003-07-30,2003,7
-17.1133,179.0638,Pacific,Central Indo-Pacific,3028.11,Exposed,17.0,0,1.0,300.03,304.38,301.76,5.0,3.33,9.26,2008-11-25,2008,11
-17.1133,179.0638,Pacific,Central Indo-Pacific,3028.11,Exposed,17.0,0,1.0,300.03,304.38,301.76,5.0,3.33,9.26,2008-11-25,2008,11
-16.9141,177.3854,Pacific,Central Indo-Pacific,148.01,Sheltered,3.5,0,1.0,300.48,304.54,299.8,5.0,3.83,0.0,2009-11-15,2009,11
-16.9141,177.3854,Pacific,Central Indo-Pacific,148.01,Sheltered,3.5,0,1.0,300.48,304.54,299.8,5.0,3.83,0.0,2009-11-15,2009,11
-16.9141,177.3854,Pacific,Central Indo-Pacific,148.01,Sheltered,3.0,0,1.0,300.48,304.54,301.14,3.0,3.83,9.23,2007-11-11,2007,11
-16.9141,177.3854,Pacific,Central Indo-Pacific,148.01,Sheltered,3.0,0,1.0,300.48,304.54,301.14,3.0,3.83,9.23,2007-11-11,2007,11
-16.7987,179.9013,Pacific,Central Indo-Pacific,2587.75,Exposed,10.0,0,1.0,300.34,304.17,301.42,5.0,2.82,5.94,2013-02-18,2013,2
-16.7987,179.9013,Pacific,Central Indo-Pacific,2587.75,Exposed,10.0,0,1.0,300.34,304.17,301.42,5.0,2.82,5.94,2013-02-18,2013,2
-16.7643,179.9438,Pacific,Central Indo-Pacific,1718.44,Exposed,10.0,0,1.0,300.38,304.17,301.93,4.0,3.08,1.1,2009-02-01,2009,2
-16.7643,179.9438,Pacific,Central Indo-Pacific,1718.44,Exposed,10.0,0,1.0,300.38,304.17,301.93,4.0,3.08,1.1,2009-02-01,2009,2
16.4312,-61.5429,Atlantic,Tropical Atlantic,655.61,Sheltered,13.0,0,1.0,300.37,303.54,299.71,8.0,2.88,1.11,2016-01-22,2016,1
16.4312,-61.5429,Atlantic,Tropical Atlantic,655.61,Sheltered,13.0,0,1.0,300.37,303.54,299.71,8.0,2.88,1.11,2016-01-22,2016,1
-17.7156,-149.5836,Pacific,Eastern Indo-Pacific,87.37,Sheltered,1.0,0,1.0,300.72,304.41,302.5,6.0,2.35,1.24,2017-05-06,2017,5
-17.7156,-149.5836,Pacific,Eastern Indo-Pacific,87.37,Sheltered,1.0,0,1.0,300.72,304.41,302.5,6.0,2.35,1.24,2017-05-06,2017,5
-17.6464,-149.6117,Pacific,Eastern Indo-Pacific,572.19,Sheltered,2.0,0,1.0,300.73,304.5,302.19,3.0,2.64,0.0,2007-04-06,2007,4
-17.6464,-149.6117,Pacific,Eastern Indo-Pacific,572.19,Sheltered,2.0,0,1.0,300.73,304.5,302.19,3.0,2.64,0.0,2007-04-06,2007,4
-16.5353,-151.7284,Pacific,Eastern Indo-Pacific,365.35,Sheltered,1.2,0,1.0,300.83,304.14,302.02,6.0,2.38,1.44,2015-03-14,2015,3
-16.5353,-151.7284,Pacific,Eastern Indo-Pacific,365.35,Sheltered,1.2,0,1.0,300.83,304.14,302.02,6.0,2.38,1.44,2015-03-14,2015,3
-16.4918,-151.71,Pacific,Eastern Indo-Pacific,436.06,Sheltered,7.5,0,1.0,300.84,304.45,301.05,5.0,2.99,0.0,2014-05-18,2014,5
-16.4918,-151.71,Pacific,Eastern Indo-Pacific,436.06,Sheltered,7.5,0,1.0,300.84,304.45,301.05,5.0,2.99,0.0,2014-05-18,2014,5
-15.9321,-145.8806,Pacific,Eastern Indo-Pacific,256.4,Exposed,10.0,0,1.0,300.8,304.07,300.1,5.0,2.38,0.0,2005-07-28,2005,7
-15.9321,-145.8806,Pacific,Eastern Indo-Pacific,256.4,Exposed,10.0,0,1.0,300.8,304.07,300.1,5.0,2.38,0.0,2005-07-28,2005,7
-15.9321,-145.8806,Pacific,Eastern Indo-Pacific,256.4,Exposed,4.0,0,1.0,300.8,304.07,300.1,5.0,2.38,0.0,2005-07-28,2005,7
-15.9321,-145.8806,Pacific,Eastern Indo-Pacific,256.4,Exposed,4.0,0,1.0,300.8,304.07,300.1,5.0,2.38,0.0,2005-07-28,2005,7
-15.86,-146.2136,Pacific,Eastern Indo-Pacific,371.98,Exposed,5.0,0,1.0,300.84,304.52,299.92,5.0,2.6,0.0,2005-07-31,2005,7
-15.86,-146.2136,Pacific,Eastern Indo-Pacific,371.98,Exposed,5.0,0,1.0,300.84,304.52,299.92,5.0,2.6,0.0,2005-07-31,2005,7
-15.86,-146.2136,Pacific,Eastern Indo-Pacific,371.98,Exposed,10.0,0,1.0,300.84,304.52,299.92,5.0,2.6,0.0,2005-07-31,2005,7
-15.86,-146.2136,Pacific,Eastern Indo-Pacific,371.98,Exposed,10.0,0,1.0,300.84,304.52,299.92,5.0,2.6,0.0,2005-07-31,2005,7
18.9138,-72.6475,Atlantic,Tropical Atlantic,236.34,Sheltered,4.0,0,1.0,301.89,305.84,302.74,3.0,2.98,0.0,2003-09-16,2003,9
18.9138,-72.6475,Atlantic,Tropical Atlantic,236.34,Sheltered,4.0,0,1.0,301.89,305.84,302.74,3.0,2.98,0.0,2003-09-16,2003,9
15.9379,-86.5231,Atlantic,Tropical Atlantic,2603.48,Sheltered,12.0,0,1.0,301.21,305.55,299.92,8.0,3.47,3.48,2008-03-24,2008,3
15.9379,-86.5231,Atlantic,Tropical Atlantic,2603.48,Sheltered,12.0,0,1.0,301.21,305.55,299.92,8.0,3.47,3.48,2008-03-24,2008,3
15.9379,-86.5231,Atlantic,Tropical Atlantic,2603.48,Sheltered,11.0,0,1.0,301.21,305.55,302.62,6.0,3.47,2.53,2007-04-09,2007,4
15.9379,-86.5231,Atlantic,Tropical Atlantic,2603.48,Sheltered,11.0,0,1.0,301.21,305.55,302.62,6.0,3.47,2.53,2007-04-09,2007,4
15.9647,-86.5002,Atlantic,Tropical Atlantic,146.42,Sheltered,13.0,0,1.0,301.21,305.42,299.93,6.0,3.53,0.0,2006-03-18,2006,3
15.9647,-86.5002,Atlantic,Tropical Atlantic,146.42,Sheltered,13.0,0,1.0,301.21,305.42,299.93,6.0,3.53,0.0,2006-03-18,2006,3
15.9783,-86.4831,Atlantic,Tropical Atlantic,79.76,Sheltered,13.0,0,1.0,301.17,305.33,300.14,6.0,3.02,2.19,2006-03-21,2006,3
16.0853,-86.8919,Atlantic,Tropical Atlantic,244.71,Sheltered,4.0,0,1.0,301.18,305.04,299.2,6.0,3.04,1.14,2006-02-22,2006,2
16.0853,-86.8919,Atlantic,Tropical Atlantic,244.71,Sheltered,4.0,0,1.0,301.18,305.04,299.2,6.0,3.04,1.14,2006-02-22,2006,2
-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,8.0,0,1.0,301.6,305.47,302.66,2.0,3.52,0.0,2017-03-11,2017,3
-8.3376,116.0376,Pacific,Central Indo-Pacific,158.91,Sheltered,8.0,0,1.0,301.6,305.47,302.66,2.0,3.52,0.0,2017-03-11,2017,3
-5.7776,123.8562,Pacific,Central Indo-Pacific,1451.71,Sheltered,10.0,0,1.0,301.54,305.51,300.29,4.0,3.35,0.0,2005-08-31,2005,8
-5.7776,123.8562,Pacific,Central Indo-Pacific,1451.71,Sheltered,10.0,0,1.0,301.54,305.51,300.29,4.0,3.35,0.0,2005-08-31,2005,8
-5.4963,123.6958,Pacific,Central Indo-Pacific,1151.16,Sheltered,5.0,0,1.0,301.57,306.35,300.17,6.0,4.38,0.0,2004-09-07,2004,9
-5.4963,123.6958,Pacific,Central Indo-Pacific,1151.16,Sheltered,5.0,0,1.0,301.57,306.35,300.17,6.0,4.38,0.0,2004-09-07,2004,9
-4.5053,129.8794,Pacific,Central Indo-Pacific,45.54,Sheltered,6.0,0,1.0,301.35,306.32,303.67,1.0,3.98,1.48,2019-04-07,2019,4
-4.5053,129.8794,Pacific,Central Indo-Pacific,45.54,Sheltered,6.0,0,1.0,301.35,306.32,303.67,1.0,3.98,1.48,2019-04-07,2019,4
0.0852,119.6235,Pacific,Central Indo-Pacific,250.06,Sheltered,10.0,0,1.0,302.1,305.26,302.27,1.0,2.93,0.0,2003-10-07,2003,10
0.0852,119.6235,Pacific,Central Indo-Pacific,250.06,Sheltered,10.0,0,1.0,302.1,305.26,302.27,1.0,2.93,0.0,2003-10-07,2003,10
-5.7584,123.8934,Pacific,Central Indo-Pacific,403.15,Sheltered,10.0,0,1.0,301.5,304.73,300.57,4.0,3.5,0.0,2005-08-01,2005,8
-5.7584,123.8934,Pacific,Central Indo-Pacific,403.15,Sheltered,10.0,0,1.0,301.5,304.73,300.57,4.0,3.5,0.0,2005-08-01,2005,8
-5.4428,123.7564,Pacific,Central Indo-Pacific,1873.18,Exposed,10.0,0,1.0,301.64,305.95,300.14,5.0,3.65,0.0,2003-07-16,2003,7
-5.4428,123.7564,Pacific,Central Indo-Pacific,1873.18,Exposed,10.0,0,1.0,301.64,305.95,300.14,5.0,3.65,0.0,2003-07-16,2003,7
-4.5125,129.9083,Pacific,Central Indo-Pacific,23.48,Sheltered,10.0,0,1.0,301.34,306.32,302.44,5.0,4.0,8.03,2015-03-09,2015,3
-4.5125,129.9083,Pacific,Central Indo-Pacific,23.48,Sheltered,10.0,0,1.0,301.34,306.32,302.44,5.0,4.0,8.03,2015-03-09,2015,3
0.0433,119.8725,Pacific,Central Indo-Pacific,277.61,Sheltered,3.0,0,1.0,302.2,305.4,302.1,2.0,2.96,0.35,2007-07-17,2007,7
0.0433,119.8725,Pacific,Central Indo-Pacific,277.61,Sheltered,3.0,0,1.0,302.2,305.4,302.1,2.0,2.96,0.35,2007-07-17,2007,7
1.74,125.1439,Pacific,Central Indo-Pacific,179.84,Sheltered,12.0,0,1.0,301.64,304.51,302.38,2.0,2.81,3.5,2013-10-10,2013,10
1.74,125.1439,Pacific,Central Indo-Pacific,179.84,Sheltered,12.0,0,1.0,301.64,304.51,302.38,2.0,2.81,3.5,2013-10-10,2013,10
1.7747,125.0486,Pacific,Central Indo-Pacific,496.65,Sometimes,6.0,0,1.0,301.83,304.91,301.72,2.0,3.04,2.43,2018-10-31,2018,10
1.7747,125.0486,Pacific,Central Indo-Pacific,496.65,Sometimes,6.0,0,1.0,301.83,304.91,301.72,2.0,3.04,2.43,2018-10-31,2018,10
5.6466,95.5281,Indian,Western Indo-Pacific,3680.74,Sheltered,3.0,0,1.0,302.45,306.58,302.85,4.0,3.22,0.0,2005-10-27,2005,10
-4.5114,129.8711,Pacific,Central Indo-Pacific,71.08,Sheltered,5.0,0,1.0,301.35,306.32,302.83,4.0,3.99,4.5,2016-05-09,2016,5
